rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	id
355	C20H30	[M + H]+	C20H30	0.9999999999999999	70.33078880436241	70.33078880436241	0.0	27	0.8518703352519106	1.3694946903909737	3.9673964043098517	-66397.82302224245		271.24267	756.4587140805088	617_mz3_iin_sirius_690
356	C20H30O	[M + H]+	C20H30O	0.9999999999999999	70.32347250032733	67.4867037905252	2.836768709802123	29	0.8160114777618367	2.8292507658632973	5.019197892579751	-62700.59597825612		287.23754	710.127077254001	531_mz3_iin_sirius_586
357	C17H27O3	[M + Na]+	C17H27O3	0.9999999999999999	69.936427715372	69.936427715372	0.0	26	0.7072120559741657	-1.7852028109302838	3.2450324407703857	-4.969060332039604		302.18374	678.141975402832	488_mz3_iin_sirius_537
358	C20H30	[M + H]+	C20H30	0.9999999999999999	69.87014166914174	69.87014166914174	0.0	29	0.8200577405461685	0.20951096658691326	3.358488097979106	-66398.49687996546		271.24250	1162.7769470214844	1222_mz3_iin_sirius_1447
359	C13H26O5	[M + K]+	C13H26O5	0.9999999999999999	69.85224020768798	69.85224020768798	0.0	20	0.4615384615384614	-3.1726852871469147	7.112343579474886	2.1510708112877412		301.14183	953.9047228028357	886_mz3_iin_sirius_1052
360	C20H30	[M + H]+	C20H30	0.9999999999999999	69.76178969732157	69.76178969732157	0.0	29	0.8200577405461685	0.20951096658691326	3.358488097979106	-66398.2385231209		271.24256	1151.1820220947266	1203_mz3_iin_sirius_1425
361	C19H26O	[M + H]+	C19H26O	0.9999999999999999	69.69754996762079	69.69754996762079	0.0	24	0.7828011527377521	2.057828727829567	3.96662488568867	-66406.97263127656		271.20622	651.5228580761863	461_mz3_iin_sirius_503
362	C30H44O2	[M + H]+	C30H44O2	0.9999999999999999	69.30482416921689	69.30482416921689	0.0	28	0.791201661043343	2.5010042550561797	5.208408449578439	-82362.35482001798		437.34202	1091.0823547840118	1099_mz3_iin_sirius_1310
363	C18H24O3	[M + Na]+	C18H24O3	0.9999999999999999	69.23154286951777	69.23154286951777	0.0	26	0.7264859788004829	2.76534317545883	6.423183603427846	8.860721405006217		311.16452	938.6239814758301	863_mz3_iin_sirius_1029
364	C27H57N	[M + H]+	C27H57N	0.9999999999999999	69.15135877679987	69.15135877679987	0.0	22	0.55168776371308	-1.9514993751361496	7.8554302247325785	-45426.54722220129		396.45726	891.6741281288614	792_mz3_iin_sirius_946
365	C20H28O	[M + H]+	C20H28O	0.9999999999999999	69.06182131127316	69.06182131127316	0.0	25	0.7210377802163349	2.913666080156652	3.8497996097032727	-63143.73541612422		285.22188	996.3203430175781	940_mz3_iin_sirius_1111
366	C18H30O3	[M + H]+	C18H30O3	0.9999999999999999	69.05723934532614	65.39879851519976	3.658440830126379	29	0.7187919463087247	-2.6703723379447704	6.628334698752303	-61004.85435431357		295.22705	916.9980239868164	826_mz3_iin_sirius_983
367	C19H24O2	[M + H]+	C19H24O2	0.9999999999999999	68.97286716377049	68.97286716377049	0.0	25	0.7212900632974983	-0.009771524111189043	5.780410992281991	-63152.884951640095		285.18520	834.8479843139648	709_mz3_iin_sirius_836
368	C24H46N2O2	[M + H]+	C24H46N2O2	0.9999999999999999	68.88967700863809	68.88967700863809	0.0	30	0.8617520574559585	4.155299361447021	5.334309536676457	7.655422385022746		395.36623	1319.575023651123	1558_mz3_iin_sirius_2070
369	C20H28O	[M + H]+	C20H28O	0.9999999999999999	68.64769550430142	65.43417390180798	3.2135216024934365	23	0.7208928212346675	-0.08985244629838668	3.9773412962884556	-63144.48521726509		285.22168	1027.3619842529297	999_mz3_iin_sirius_1189
370	C19H24O	[M + H]+	C19H24O	0.9999999999999999	68.61990183406866	68.61990183406866	0.0	22	0.5521020775396699	-1.0848717810886859	4.5822479828527705	-66904.4585527924		269.19051	1016.7780303955078	982_mz3_iin_sirius_1165
371	C29H48O3	[M + H]+	C29H48O3	0.9999999999999999	68.28515301215573	68.28515301215573	0.0	37	0.8365118737800913	0.7376253890979323	3.657468094954978	-40439.05938741364		445.36793	1003.7680435180664	955_mz3_iin_sirius_1129
372	C24H46N3O4	[M + H]+	C24H46N3O4	0.9999999999999999	68.1882580318961	68.1882580318961	0.0	34	0.6888331242158093	0.8488132737494956	5.339511741368879	-40807.943394832626		441.35585	1250.1236355299363	1432_mz3_iin_sirius_1868
373	C17H37NO2	[M + H]+	C17H37NO2	0.9999999999999999	68.12754263206324	68.12754263206324	0.0	29	0.8003982942615321	2.0974728015671706	3.6406100854482144	-62471.12800079904		288.29044	512.8759484868061	363_mz3_iin_sirius_398
374	C20H26O	[M + H]+	C20H26O	0.9999999999999999	68.00067668605098	65.07322772823011	2.927448957820878	27	0.712602373391275	-1.1328780477368248	6.080758852972663	-127188.0098139436		283.20632	882.765998840332	781_mz3_iin_sirius_935
375	C26H56N3O6	[M + Na]+	C26H56N3O6	0.9999999999999999	67.89916013394401	67.89916013394401	0.0	33	0.764122956510762	2.294378586484465	3.857248545689726	3.297699627590196		529.40788	1234.266137253203	1405_mz3_iin_sirius_1791
376	C27H42O7	[M - H2O + H]+	C27H40O6	0.9999999999999999	67.86518321140058	67.86518321140058	0.0	31	0.7807827513475508	1.815950375838783	4.524432591835483	-39043.02632255041		461.29017	939.9670028686523	868_mz3_iin_sirius_1034
377	C30H44O3	[M + H]+	C30H44O3	0.9999999999999999	67.85615373222977	67.85615373222977	0.0	31	0.77440319960005	2.099268778211573	5.738325309176034	-79457.20167294535		453.33659	932.4439430236816	856_mz3_iin_sirius_1022
378	C19H24	[M + H]+	C19H24	0.9999999999999999	67.80754812755747	67.80754812755747	0.0	29	0.8121953952159541	-0.3857470040225299	3.7833506989963013	-142263.62294208634		253.19567	866.7724704905413	751_mz3_iin_sirius_895
379	C11H24N3O6S	[M + K]+	C11H24N3O6S	0.9999999999999999	67.7787556368423	67.7787556368423	0.0	30	0.5471907617144126	-1.6087804940604502	4.612315176780055	-5.1522409338712265		365.09986	209.4059944152832	90_mz3_iin_sirius_105
380	C18H34O4	[M + Na]+	C18H34O4	0.9999999999999999	67.70573563723558	64.4577732758781	3.247962361357483	18	0.5220024222850222	1.6231790336386522	3.9577931473860364	1.6402879279595797		337.23548	711.7569923400879	534_mz3_iin_sirius_589
381	C45H76N2O7	[M + Na]+	C45H76N2O7	0.9999999999999999	67.63716643548005	65.9182857957609	1.718880639719158	32	0.7140103479760578	4.632507713221328	5.294850914306545	-4.802576030101756		779.55073	1182.5690245628357	1256_mz3_iin_sirius_1495
382	C22H30O2	[M + H]+	C22H30O2	0.9999999999999999	67.0433858414521	67.0433858414521	0.0	22	0.7038393084159673	-0.17262794094604117	5.263237325026796	-55036.603150878545		327.23265	887.2800064086914	786_mz3_iin_sirius_940
383	C15H12O6	[M + H]+	C15H12O6	0.9999999999999999	66.8711612517236	63.56826037399929	3.302900877724319	27	0.7270648196549923	0.41277243034720057	4.634470217726078	-62303.13938525773		289.07119	206.35574450544559	96_mz3_iin_sirius_112
384	C29H48O3	[M + H]+	C29H48O3	0.9999999999999999	66.79751617640929	63.56648385120636	3.231032325202929	26	0.7355079334976931	1.0531469160372149	3.7094380498939206	1.0042942435907496		445.36807	1146.265983581543	1196_mz3_iin_sirius_1418
385	C23H36O4	[M + H]+	C23H36O4	0.9999999999999999	66.61909619887433	66.61909619887433	0.0	23	0.7300882468663934	-2.2811673912905865	5.1380741705562	1.609869523662723		377.26924	1120.9319686889648	1144_mz3_iin_sirius_1357
386	C18H32O	[M - H2O + H]+	C18H30	0.9999999999999999	66.38318507562519	66.38318507562519	0.0	14	0.43990287333063527	2.948287115276994	6.199105411444004	-72843.02342612014		247.24269	1183.8115882873535	1263_mz3_iin_sirius_1509
387	C20H30	[M + H]+	C20H30	0.9999999999999999	66.3668323901144	66.3668323901144	0.0	20	0.7079298496139946	2.1395742584815967	2.5970641825426917	-66399.39830990911		271.24227	921.8029975891113	836_mz3_iin_sirius_998
388	C40H60O6	[M + Na]+	C40H60O6	0.9999999999999999	66.28177179451598	66.28177179451598	0.0	18	0.49421644747266685	-3.3792451837961988	6.906782398676373	0.004420795425346709	TG 37:8	659.42821	1371.3689804077148	1639_mz3_iin_sirius_2197
389	C20H32O2	[M - H4O2 + H]+	C20H28	0.9999999999999999	66.20792482052023	66.20792482052023	0.0	17	0.7597014925373136	1.7300049311482397	4.028654238832817	-133794.17487405948		269.22656	1006.8110275268555	963_mz3_iin_sirius_1137
390	C26H42N2O8	[M + H]+	C26H42N2O8	0.9999999999999999	65.85464450573744	62.638602856877355	3.216041648860084	15	0.6788183532369579	-6.200568848185727	7.029252535237707	3.4410518814843702		511.30315	1219.3840026855469	1342_mz3_iin_sirius_1663
391	C22H28O2	[M + H]+	C22H28O2	0.9999999999999999	65.71085244197991	65.71085244197991	0.0	24	0.7455952576980075	-0.9974628130037065	2.9385469668934494	1.007939458217294		325.21653	865.8749771118164	750_mz3_iin_sirius_894
392	C17H37NO2	[M + H]+	C17H37NO2	0.9999999999999999	65.695593716281	65.695593716281	0.0	27	0.8124234330126727	1.836246296718191	4.222462111662097	-62472.05369368286		288.29019	490.55001994672966	353_mz3_iin_sirius_388
393	C19H44N3O4S2	[M + Na]+	C19H44N3O4S2	0.9999999999999999	65.60085451201182	65.60085451201182	0.0	28	0.7590211530485276	-1.509426354857588	5.3562011214396765	2.746590004966616		465.26782	276.89701080322266	198_mz3_iin_sirius_224
394	C29H46O2	[M + H]+	C29H46O2	0.9999999999999999	65.35789239130895	65.35789239130895	0.0	31	0.8143964199956342	2.0726418435800853	5.378444862467366	-84286.19755885172		427.35782	1282.4039840698242	1479_mz3_iin_sirius_1950
395	C20H30O	[M + H]+	C20H30O	0.9999999999999999	65.34064461237627	65.34064461237627	0.0	27	0.7108078994614003	0.2103187093615338	6.0627731174888275	-62700.85767244096		287.23747	1162.7769470214844	1223_mz3_iin_sirius_1448
396	C14H32N3O6	[M + Na]+	C14H32N3O6	0.9999999999999999	65.24255221211459	65.24255221211459	0.0	26	0.5104732350659428	1.3028093406178884	4.875233976190559	5.091715236435887		361.22017	305.99112063646317	253_mz3_iin_sirius_282
397	C30H42O2	[M + H]+	C30H42O2	0.9999999999999999	65.14386825969481	65.14386825969481	0.0	30	0.7181767259487467	0.5632606142432266	4.696965203422055	-82745.31765926853		435.32572	1130.0589752197266	1158_mz3_iin_sirius_1372
398	C19H26O	[M + H]+	C19H26O	0.9999999999999999	65.10430504309883	62.216844063932584	2.8874609791662467	16	0.5501813784764207	0.25922539062382877	5.485919937740615	-66407.27439469106		271.20615	569.7050285339355	399_mz3_iin_sirius_440
399	C14H12O4	[M + H]+	C14H12O4	0.9999999999999999	65.0846464725793	65.0846464725793	0.0	27	0.853542708106933	1.9390867527771138	3.725607234232028	2.3453947678819067		245.08141	241.30192987038754	137_mz3_iin_sirius_158
400	C20H32O	[M + H]+	C20H32O	0.9999999999999999	64.96788510926952	64.96788510926952	0.0	28	0.7143839316407209	-1.0645477155444418	6.477091808182309	-62263.753482533015		289.25317	835.696174800396	703_mz3_iin_sirius_829
401	C18H30O	[M + H3N + H]+	C18H33NO	0.9999999999999999	64.85827927337847	64.85827927337847	0.0	19	0.4482170278109537	-0.25854444107282726	8.33160074488576	1.864028955743819		280.26401	1089.15341391752	1103_mz3_iin_sirius_1314
402	C16H38N3O3S	[M + H]+	C16H38N3O3S	0.9999999999999999	64.64831679034795	64.64831679034795	0.0	24	0.8238471125882839	-1.7155925468183058	5.077067144616973	-101967.97871597313		353.26961	911.7490196228027	820_mz3_iin_sirius_977
403	C32H32N2O15	[M + Na]+	C32H32N2O15	0.9999999999999999	64.5459496433786	64.5459496433786	0.0	33	0.6582474626171846	-1.224288362218996	4.763570541908785	0.8875264848854563		707.17012	1265.8764528649044	1449_mz3_iin_sirius_1897
404	C17H24O2	[M + H]+	C17H24O2	0.9999999999999999	64.38676969431266	60.553196104747734	3.833573589564926	14	0.48972873321042976	3.2795454064214287	5.932130421601346	-68956.20276656956		261.18514	638.2890129089355	449_mz3_iin_sirius_491
405	C22H28O3	[M + H]+	C22H28O3	0.9999999999999999	64.34307946874415	64.34307946874415	0.0	30	0.7145338208409509	-1.5956220718830056	3.9795508058111557	-4.408412712358462		341.20962	739.3610000610352	566_mz3_iin_sirius_627
406	C20H26	[M + H]+	C20H26	0.9999999999999999	64.3052701840989	61.404352695580705	2.900917488518197	35	0.8228465083303794	-0.3405166620967902	3.2616137484806256	-134800.02740138982		267.21171	741.1129760742188	569_mz3_iin_sirius_630
407	C28H44O7	[M - H2O + H]+	C28H42O6	0.9999999999999999	64.2701463324457	59.6161665960038	4.653979736441903	24	0.7315571195174063	1.3400781597626492	4.467442737589103	-37891.690261025666		475.30584	1015.3509521484375	979_mz3_iin_sirius_1161
408	C20H30O4	[M + Na]+	C20H30O4	0.9999999999999999	63.98819810573652	63.98819810573652	0.0	31	0.75497855842096	1.113332476783611	4.145051191168647	2.0190659864696023		357.20435	732.6688439374846	552_mz3_iin_sirius_613
409	C12H10O	[M + H]+	C12H10O	0.9999999999999999	63.85774427149954	63.85774427149954	0.0	13	0.6240831295843522	-5.7363984245173105	5.7363984245173105	-105271.07736548684		171.08111	752.786979675293	587_mz3_iin_sirius_654
410	C19H28	[M + H]+	C19H28	0.9999999999999999	63.82062919335574	63.82062919335574	0.0	26	0.8362283495918772	0.7505682612616862	4.694221979668459	2.5543131411593354		257.22703	1130.4130554199219	1160_mz3_iin_sirius_1375
411	C18H30O2	[M + H]+	C18H30O2	0.9999999999999999	63.701768972491465	63.701768972491465	0.0	27	0.8034502587694076	0.1804596537004917	5.299724052120928	2.54447563670698		279.23257	979.1389846801758	919_mz3_iin_sirius_1089
412	C20H32O2	[M + H]+	C20H32O2	0.9999999999999999	63.54053702563755	63.54053702563755	0.0	23	0.612937230474365	2.140605870383973	4.4191389114057875	2.0258547581552646		305.24813	1059.132957458496	1050_mz3_iin_sirius_1258
413	C14H12O4	[M + H]+	C14H12O4	0.9999999999999999	63.48566304857327	63.48566304857327	0.0	25	0.7575928742124702	0.31779062273590375	3.725607234232028	1.2661551273109826		245.08115	218.39599672189576	112_mz3_iin_sirius_129
414	C18H28O3	[M + Na]+	C18H28O3	0.9999999999999999	62.94890602064019	62.94890602064019	0.0	28	0.771878072763029	0.6375764266447435	5.367992760178484	3.9282565911793887		315.19430	906.0539817810059	814_mz3_iin_sirius_971
415	C24H30N3O11	[M + Na]+	C24H30N3O11	0.9999999999999999	62.87439855802449	57.12984616061156	5.744552397412931	25	0.4356533809240531	0.057820155241742485	2.668938359388977	3.499105321173385		559.17921	268.77599716186523	180_mz3_iin_sirius_203
416	C18H30O5	[M + Na]+	C18H30O5	0.9999999999999999	62.84007133015775	62.84007133015775	0.0	27	0.7443985849056606	0.9281313413577488	3.52702207792693	0.27537115546670854		349.19864	577.2869948978769	410_mz3_iin_sirius_451
417	C19H28O2	[M + H]+	C19H28O2	0.9999999999999999	62.77105369526279	62.77105369526279	0.0	27	0.6758430832759806	1.0145061207348907	4.841715284438884	0.844364876968497		289.21645	937.346019744873	862_mz3_iin_sirius_1028
418	C22H30O3	[M + H]+	C22H30O3	0.9999999999999999	62.68651467037783	62.68651467037783	0.0	19	0.6560431793356036	3.4108350523179136	4.983328896026065	1.2719869853837535		343.22721	1020.2040481567383	995_mz3_iin_sirius_1183
419	C19H24O	[M + H]+	C19H24O	0.9999999999999999	62.54199626920644	62.54199626920644	0.0	13	0.7069154774972557	0.19880266736132568	2.92859613724061	1.3494955199269678		269.19036	326.89101219177246	274_mz3_iin_sirius_305
420	C27H44O2	[M + H]+	C27H44O2	0.9999999999999999	62.2198875307289	62.2198875307289	0.0	24	0.7061057551855098	1.0878781617329467	4.4191389114057875	0.7510252627759618		401.34171	1341.8940353393555	1584_mz3_iin_sirius_2121
421	C22H47N	[M + H]+	C22H47N	0.9999999999999999	62.131319920119054	62.131319920119054	0.0	21	0.6345866533864541	2.6786061377591706	5.3185908542912	-55180.08228283863		326.37907	763.0263816516672	611_mz3_iin_sirius_684
422	C15H10O5	[M + H]+	C15H10O5	0.9999999999999999	61.97482524269811	61.97482524269811	0.0	16	0.45258964143426283	-2.233981395091719	3.0237552177571856	1.838874629061542		271.06060	210.2470064163208	94_mz3_iin_sirius_109
423	C24H36O5	[M + H]+	C24H36O5	0.9999999999999999	61.77316055940247	57.23661077605168	4.536549783350793	13	0.5347397675593732	3.2795454064214287	5.446540486614096	-4.591007304056588		405.26169	717.0439910888672	541_mz3_iin_sirius_597
424	C12H10O	[M + H]+	C12H10O	0.9999999999999999	61.773152390357374	61.773152390357374	0.0	14	0.529764001408947	2.096131824704758	7.590762247499224	-105272.77986789198		171.08085	821.0239791870117	689_mz3_iin_sirius_795
425	C20H26O3	[M + H]+	C20H26O3	0.9999999999999999	61.62277754789158	59.3170974219628	2.305680125928781	15	0.5114349775784753	-2.6335694676537367	7.5737818895551925	-114281.21810637716		315.19566	1024.623727798462	997_mz3_iin_sirius_1185
426	C20H24O3	[M + Na]+	C20H24O3	0.9999999999999999	61.49135429082762	61.49135429082762	0.0	21	0.7053525476067936	-0.13624383594994877	3.149170338383306	2.383080162525575		335.16256	834.8479843139648	710_mz3_iin_sirius_837
427	C20H30O	[M + H]+	C20H30O	0.9999999999999999	61.41555982626528	61.41555982626528	0.0	22	0.6597051597051594	3.0026360923593005	6.045753688943202	-62702.35409636691		287.23707	620.8589744567871	438_mz3_iin_sirius_480
428	C27H40O3	[M + H]+	C27H40O3	0.9999999999999999	61.3689032838323	61.3689032838323	0.0	24	0.7051898361620721	3.962225393713223	7.56498081057774	1.1473072036254948		413.30550	924.9549293518066	846_mz3_iin_sirius_1009
429	C12H10O	[M + H]+	C12H10O	0.9999999999999999	61.366876799051795	61.366876799051795	0.0	14	0.529764001408947	2.290664289551449	7.590762247499224	-105271.35139991928		171.08107	839.7379875183105	715_mz3_iin_sirius_842
430	C29H46	[M + H]+	C29H46	0.9999999999999999	61.26789540432005	61.26789540432005	0.0	23	0.7127732631337987	0.4445622013628266	4.858685008297965	-45553.117662894656		395.36757	1473.1879806518555	1755_mz3_iin_sirius_2333
431	C16H33NO2	[M + H]+	C16H33NO2	0.9999999999999999	60.79667585509047	60.05562524024763	0.7410506148428389	12	0.5158730158730159	1.9390867527771138	6.423183603427846	-66150.70997115894		272.25885	613.1489753723145	433_mz3_iin_sirius_475
432	C13H8O4	[M + H]+	C13H8O4	0.9999999999999999	60.393846476206626	60.393846476206626	0.0	12	0.4106529209621992	4.983328896026065	5.180369871367968	2.715732270743592		229.05016	281.11398696899414	204_mz3_iin_sirius_231
433	C18H26O2	[M + H]+	C18H26O2	0.9999999999999999	60.335204567751056	60.335204567751056	0.0	13	0.3752187609380469	2.1093756425648222	5.429657185956559	-130888.28405643061		275.20109	857.5369834899902	740_mz3_iin_sirius_883
434	C17H22O3	[M + Na]+	C17H22O3	0.9999999999999999	59.89369963298519	59.89369963298519	0.0	26	0.7160831509846827	1.4765339636845156	6.620726704089462	1.9402637666497318		297.14669	679.9449920654297	492_mz3_iin_sirius_541
435	C16H33NO3	[M + Na]+	C16H33NO3	0.9999999999999999	59.71281456067773	59.71281456067773	0.0	15	0.620980091883614	1.85724492829539	5.697450882635604	1.5379957407846816		310.23574	733.0890083312988	561_mz3_iin_sirius_622
436	C18H26	[M + H]+	C18H26	0.9999999999999999	59.67941696902703	57.62221381963788	2.057203149389156	16	0.5199746353836396	-1.1007351370208984	5.843413617980919	-148103.85572815264		243.21132	968.7320137023926	905_mz3_iin_sirius_1074
437	C27H52N3O6	[M + Na]+	C27H52N3O6	0.9999999999999999	59.56170611552124	54.67475641216759	4.886949703353649	30	0.7172787193973634	-0.021432171583336244	2.1838613558232316	3.473259263275615		537.37670	1264.246244430542	1442_mz3_iin_sirius_1885
438	C29H46	[M + H]+	C29H46	0.9999999999999999	59.463211810706596	59.463211810706596	0.0	21	0.6693205082377407	-1.881618581713158	4.232486901331832	-45551.91521897773		395.36802	1418.8019943237305	1699_mz3_iin_sirius_2265
439	C29H48O3	[M + H]+	C29H48O3	0.9999999999999999	59.39043126554159	59.39043126554159	0.0	31	0.8093980675748663	0.9749812814281233	3.3813880234326685	-40439.28423703014		445.36783	1053.8069915771484	1048_mz3_iin_sirius_1256
